Taxa and Samples	BJ1-L	BJ2-L	BJ3-L	BJ4-L	BJ5-L	BJ6-L	LC1-L	LC2-L	LC3-L	LC4-L	LC5-L	LC6-L	S1-L	S2-L	S3-L	S4-L	S5-L	S6-L	TH1-L	TH2-L	TH3-L	TH4-L	TH5-L	TH6-L	TY1-L	TY2-L	TY3-L	TY4-L	TY5-L	TY6-L	YL1-L	YL2-L	YL3-L	YL4-L	YL5-L	YL6-L	ZZ1-L	ZZ2-L	ZZ3-L	ZZ4-L	ZZ5-L	ZZ6-L
3c6634a3473ea81930b2483bbacdc85d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.645907811	0	2.236275361	2.841625063	0	0	0	0	0	0	0	0	2.522767739	0	0	0	0	0
516bd2b3aa6b482ff4ea3b05c1a2e26c	0	0	0	0	0	0	2.222921559	0	5.272286719	0	0	7.956528608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.949947899	0	1.345493625	0	0	0	0
ded9f50ab817de34e0db0805092a5ad6	0	0	0	0	0	0	5.468807041	4.392317423	0	0	0	0	7.281916559	0	6.010382878	6.044674576	6.443300069	13.06302951	5.928674797	9.362836757	0	4.814328844	7.268220589	4.679033447	0	0	0	0	0	5.061236321	0	1.769073045	0	0	0	0	3.82636076	0	0	0	0	0
d0d21bb540507176b4fd01fc32c3d0df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.001489059	2.399761716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.746108087	0	0	0	0	0	0
aae9812b2a591d43df01127a99307236	0	0	1.594366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.311215911	2.613979773	0	0	0
73095a215f08bf5687394166267cfba8	3.11664209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.410220124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.413181575	0	0	0	0	0
5555f2a72efb2c945cf13e4d500b6517	0	0	3.434238399	0	0	0	0	0	0	4.835754548	0	0	4.569172487	0	2.359149959	3.437955818	0	0	6.004070494	0	0	0	0	0	3.117449984	0	4.844448809	0	0	0	0	0	0	0	0	0	4.688685579	3.559271419	2.707448226	0	0	0
35416f5b3cfd1a6f0a13dde331226c80	0	0	0	0	0	0	0	0	0	0	0	0	3.335640857	0	1.524856877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56784119	0	0	0
5095aed00609b942bde825579a0c4d2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.274787306	0	0	0	0	1.101959492	0	0	0	0	0	0	0.611102638	0	0	0	0	0
cbf0d3fe6c208eac843b7edee618b9d1	0	0	0	0	0	2.224031203	0	0	0	0	0	0	3.013333607	4.47039911	1.859418733	0	0	0	0	0	0	3.121876222	0	0	0	0	0	0	0	1.587991638	5.856598441	0	0	0	0	0	0	1.07096398	0	0	0	0
c489db9c31d08922aac8cf67d61f15df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.211223966	0	0	0	0	0	0	0	0	0	0	2.3420074	2.236275361	2.443912847	2.414627318	1.282781017	0	0	0	0	2.35684725	0	2.76589278	2.749394927	2.51403365	0	0	0
032b6e3838607593f3d8a0da5b964794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481121178	0	0	0	1.331209915	0	0	0	0	0	0	0	0	0	2.349795814	0	0	0
b60fa507cf0c0248e7fe2a1621dd338c	3.418601956	0	0	0	0	3.51145751	0	0	0	0	0	0	0	0	1.701814289	0	0	0	2.913788955	0	0	0	0	0	2.113487528	0	0.72685025	1.892988958	1.662619605	0	0	2.246809547	0	0	0.25859054	0	1.368644594	2.029397255	2.026141668	2.44815543	0	2.688377678
5b477f2db551e3724c40365e78a516ca	0	0	0	0	0	0	0	0	0	0	8.114845642	6.82357248	0	0	0	0	0	0	0	0	0	0	0	4.61606216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c07cbe9ce0cdaa03a1d3d7068487e4ab	5.313688942	4.80176099	7.105982539	5.604769705	0	0	6.540341992	7.348728154	6.011884969	11.39597055	6.678996039	6.321965586	8.086634436	6.749123163	6.115698591	5.755869899	7.377408369	5.147435688	7.802336847	0	3.397140444	6.918064148	5.040318521	6.413544607	3.457079873	3.761726519	4.337281059	3.375146643	3.995011321	3.536644509	4.593840652	7.182228891	5.545114646	11.05060403	4.718301916	4.853892281	4.788425809	5.328756927	4.99712453	5.559603228	3.622018682	5.044156016
791052bd0640190c42922d18b6b60cab	0	2.924306837	0	0	0	0	2.332053793	0	6.832145397	4.95448127	0	5.887819098	0	0	3.151508657	0	3.649521605	5.516523261	5.249332964	0	0	3.631137439	0	4.408759422	0	0	0	0	1.662619605	0	3.071660985	3.548901798	3.797581237	0	3.460975599	0	2.973894109	4.453905763	3.101047233	0	6.007832737	4.115836015
2fd1d69e7b42584abbf8b70a2f9a2013	0	0	0	3.234380982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.708843791	0	0	3.967631368	0	0
f264822096923c37c6689240b25fb749	0	2.708521574	0	0	0	0	0	0	0	0	0	2.366812936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.086213292	3.228221428	0	1.746619163	0	0	0	0	0	0	0
84633f549741d26957c7ca4bada537cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.810958283	2.729208802	2.697274468	0	1.793816066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692dad76618c1081b21c1d243cffaea9	0	3.111976613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.421930897	0	0	0	2.485672987	2.095961262	0	0	0	0	0	0	0	2.24180306	0	1.213232422	2.546877474	2.164430016	0	0	0
d9c08c2b823f2a32d51d733e965b7636	1.145111132	3.97856532	0	0	0	0	0	0	0	0	0	0	1.595132599	0	0	0	2.80192754	0	4.116021118	0	0	0	0	0	3.759325454	7.528917447	3.49339227	3.070719822	5.257524671	3.991316301	0	2.472254727	0	2.895827236	0	0	0	0	0	0	0	0
f0051f2cca46b1be44ec19fb2d078ed5	0	2.308784111	2.248146572	0	0	0	3.121611428	0	0	2.2247254	0	0	0	0	3.967642393	0	0	0	4.703458794	0	3.22392691	0	4.130643992	3.979132775	1.481121178	0	1.670571216	1.892988958	0	0	4.478732175	2.40095025	2.374499747	3.284465619	4.339017601	5.042392849	4.643734438	3.872865618	3.776347762	4.351950998	0	4.37443585
4c44efc48a1616d93c062724a31c1ddc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.457712419	0	2.681397875	1.839772462	0	0	0	0	0	0	0	0	0	0	0	0
620c9129ae5360098256fcd02ecda37c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.130814598	0	0	0	0	0	0	0	3.477047162	0	0	0	0	0	0	0	4.674519239	4.179991624	2.931141497	3.795498066	5.379761039	3.127021293	0	0	0	0	0	0
266ae76a45e6a878187857ca94ee4182	0	0	0	0	0	0	0	0	0	0	0	0	3.657872204	0	0	3.437955818	0	0	0	0	0	0	0	4.332465076	0	2.574071283	0	0	3.806886134	0	0	6.391531307	0	4.557622734	0	0	0	0	0	0	0	4.22489809
8d1e176968f8ccbacc8a11fac0ecaa18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.376963748	0	0	0	1.381596778	0	0	0.668053889	0	0	0	0	0	0	0
7e20842a3acdf6cec14a642c47eaf800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.605089444	3.474449399	0	2.562605013	0	0	0	0	0	0	0
eebf68908ce39da3d92dfde8a82e662c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.742031496	0	0	0	0	0	0	0	0	0	0	0	0	3.238986056	2.232650432	0	2.029397255	0	0	0	0
6b16ca15d407a774914aaeb1c0c57439	0	0	0	0	0	0	2.617235001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.176354851	0	0	0	0	0	0	0	0	1.511899039	0	0	1.722888456	3.268675852	0	0	0	0	2.361434114	0	0
f54375f927e0cb25389d7486c1473a82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72267489	1.064678058	1.447375918	0	0	0	0	0	0	2.562605013	0	0	0	0	0	0	0
f0b771634b0028831139505d086f4d58	0	0	0	0	0	2.401621109	0	0	0	0	0	0	0	9.321220395	0	0	0	0	0	0	4.043925077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5251c596739a0d51673770c08b128dbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.228850911	0	0	3.278331124	0	0	2.306756005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3b6d3774a3405bdb7546909387a06cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.697274468	2.095961262	0	0	0	0	0	0	0	0	0	0	1.774772556	0	0	0	0
431f0b74aa4d1a5be85d67dd954624c4	0	2.454686648	2.333205686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.687319342	0	0	0	0	0	0	0	0	2.587496657	0	2.661470814	0	0	0
c70ceb6e26ecaf89fd7ad9ffdee30d24	0	0	0	0	0	0	3.346382028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.795498066	2.976515491	0	0	0	0	0	0	0
345848c2dc420266b8be6a46906bf919	0	3.74321841	4.554854514	4.366403928	0	0	0	0	0	0	0	0	0	0	2.359149959	0	0	0	0	0	0	0	0	0	3.200131961	0	2.167823479	0	0	0	0	3.336027268	3.280943889	0	0	0	3.462195933	2.600233715	2.917629117	0	0	0
11db52a1eeed034ca43249c10cf454f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64789135	0	3.014068369	4.005894173	3.340425572	3.806886134	4.115787308	0	4.79490618	0	3.888090388	0	0	0	0	4.295996299	0	0	0
003014fca1c8c655d7c6946a56da2ea9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.536921601	0	3.101091999	0	0	3.040023893	2.639683606	0	0	0	0	0	0	0	0	0
1c168f8250792b29aea8dbb4646c8045	2.643949414	0	2.819434692	0	3.916181989	3.914171019	3.494602498	0	0	0	0	0	0	0	0	3.547560867	0	0	0	0	0	0	4.099391252	0	3.585670074	4.168974408	3.904368401	3.537224629	3.893538414	2.81124836	0	0	3.280943889	4.278559573	3.460975599	0	0	0	0	0	0	0
386101f6d0115ce2de4be5eb0861a04d	0	1.753943344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.477047162	0	0	0	0	0	0	0	0	0	3.116618659	0	3.146064623	0	0	0	0	0	0	0
fd1fcc54e0b13a549857f3c1ad30e57d	0	0	0	0	0	0	0	0	6.421322321	0	0	0	0	0	2.645523833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.659652073	0	0	0	1.702053103	0	0	0
81bfd468a6e97c1eca751253394c538f	3.363055557	2.146448708	1.846655058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.358713893	0	0	2.3420074	2.020330998	3.710372253	2.354798077	1.950897896	0	0	0	0	0	0	0	0	0	0	0	0
fd3163d109042e7fd49c8f415903c0b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.773927647	2.481596761	2.072963483	1.560381257	2.481774564	0	0	0	0	0	0	0	0	0	0	0	0
dd40e619d0fe96a812226a2db52dbf84	0	0	0	0	0	2.224031203	1.976254691	3.857980995	0	2.560460375	0	0	0	0	6.461394147	0	4.358546614	0	6.692043738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
deb059bf8d740b288df2b3ada1008e89	0	0	0	0	0	0	0	3.321928095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.726718078	2.274041898	0	2.655432745	0	0	0	0	0	0	0
3f21c06e1c6ad60f8ca121083744b549	2.081004745	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.306756005	0	0	0	0	0	0	0	4.234739706	2.649445683	0	0	0	0	0
fcea7dc6535dcbcb6c1cb60569c46930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.605089444	0	3.141316014	0	0	0	0	0	3.812823466	0	0
cbb9aa290246690ec322eed2d935043b	0	3.461850046	4.194640359	0	0	0	2.332053793	0	0	0	0	0	0	0	3.024108715	0	0	0	0	0	0	0	3.524879916	4.44544506	0	2.530549083	4.044585015	3.597279291	3.893538414	0	0	4.092178647	2.931141497	4.016708312	0	0	4.565556045	4.730064391	4.722719031	3.845142531	0	0
10bf25f7f42fb44f476e96848d19276a	4.377816732	3.391103391	5.726097262	4.077913804	0	0	0	0	0	3.512263278	0	0	0	0	3.743303735	0	0	0	0	0	0	3.065259381	0	0	4.009087402	0	3.548275078	3.789729509	1.847632307	3.736003891	0	3.086213292	0	0	1.362035019	0	4.321014708	4.551950752	4.569323478	0	0	0
b3e3582db72b0222508a797925292224	5.159202943	3.826007173	3.920039244	3.083491754	4.075449698	4.600258688	0	3.321928095	0	0	0	0	4.440788398	0	3.211223966	3.379863783	3.649521605	0	0	0	0	0	0	0	3.117449984	2.3420074	3.795153513	3.597279291	4.033682976	0	2.36923381	3.446387271	1.628904171	0	1.746619163	0	4.688685579	3.047105899	3.542698172	0	0	0
6d5fd18516eb60ac24efdd9dcd2e11a6	0	0	0	0	0	0	2.104853495	0	0	0	0	0	0	0	0	5.172835975	0	0	0	0	0	4.203235266	0	0	0	0	0	2.072963483	0	0	2.989946335	0	0	0	0	0	0	0	0	0	0	0
1da1f12fbbced6abe22fdb354935328f	0	0	0	0	0	0	0	3.906890596	0	3.061506372	0	0	0	0	5.887647893	0	3.164296213	0	0	0	0	0	0	0	2.551655369	2.3420074	2.957647007	0.799246864	3.396433235	3.571843382	0	0	0	2.98238201	0	0	2.708843791	0	0	0	0	0
61144faa94ef41321abdb58a2da3602b	0	0	0	0	4.681989108	0	0	0	0	0	0	0	0	4.372118352	0	0	0	0	0	0	5.152384566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e970d9f738bb12dad343bf6df7f7eeb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.023633657	0	0	0	0	0	1.662619605	0	0	1.979490397	0	0	0	0	0	0	0	0	0	0
c02d0933911dae532b1790d675f87a8b	0	2.146448708	0	0	0	0	0	0	0	0	0	0	2.471903138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.300471591	0	1.86280081	0	0	0	0	0
3e54c8ed728b7ddd3ded6550e47864a4	4.561761409	0	0	0	0	0	0	0	0	0	0	0	4.506408069	0	0	0	0	0	0	0	0	0	0	2.426631787	6.976180519	4.474772154	4.919227653	5.407719062	4.24618318	5.121868286	0	2.667185143	0	2.803746283	1.247420619	0	4.24279222	0	2.993816668	3.309519425	0	0
4915a640dcf4445943435c7aa49288a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.426631787	1.342386997	0	1.568063976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a32e23b670ad729e6334a70e9fc20435	0	3.354385072	2.333205686	0	0	0	0	0	0	0	0	0	0	0	2.645523833	0	0	0	5.51293192	0	0	0	0	0	0	1.374421044	0	0	0	0	0	0	0	0	0	0	3.021524707	5.534636542	4.3109651	4.480962151	0	3.935029617
3b84cd13239ebdbfbc2f3f71a9d9bb52	4.432808336	4.262388446	3.472240255	4.077913804	5.928652066	0	0	0	0	0	0	0	3.100907975	0	0	0	0	0	0	0	0	3.121876222	3.023633657	5.125851467	5.355028029	5.926294158	5.790949555	5.536005336	5.44134432	5.341732488	0	0	0	0	0	0	3.685613752	3.047105899	2.7952278	5.145023373	0	0
9304494ad5b82f0ad6c585d39f883f82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.554580995	3.299829517	0	4.520990583	3.454594366	6.516808852	5.301072732	0	4.45468911	5.422151867	7.309580352	0	0	0	0	0	0	0
84d5dee19b826d9cbac294ec4eb6bda8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.181794898	0	0	0	0	6.222265044	4.869907954	0	0	4.81513495	0	0	0	0	0	0	0	0
e7a9b465a587f6a9f24530bb91737a61	0	0	0	0	0	0	0	0	0	0	0	0	3.537472499	0	2.249494901	0	0	0	0	0	0	0	0	0	0	2.06532309	0	0	1.560381257	0	0	0	0	0	0	0	0	3.293766728	2.7952278	0	0	2.138708317
e6d00c8bb3936c7f172ae2aa89cbed45	0	0	0	0	0	0	2.994565115	0	0	2.2247254	0	0	0	0	0	0	0	0	0	0	0	2.121043177	0	2.810958283	2.936350039	3.644131886	2.641586413	2.62792129	2.087076792	2.240618404	2.36923381	0	3.562266386	0	0	0	3.067632908	0	0	3.355118968	0	0
c0bad1ae0f0ccce46f36ddc7340b0493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.086213292	3.057403426	0	2.35684725	0	0	0	0	0	0	0
673b7f01b416bd9912e8096deb1fd6ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.607676808	0	1.568063976	1.572330198	1.450341278	0	0	0	0	0	0	0	0	0	0	0	0	0
1e713da4966826630e08d1c86803c5c3	0	0	0	0	0	0	0	0	0	0	0	0	2.59766396	0	3.89666947	0	0	0	5.821596845	0	0	0	0	0	4.119427138	4.003744841	3.282977113	2.684387428	4.811155406	3.938356729	2.811166536	0	0	0	0	0	0	0	0	0	0	0
444e83bd2c3c02f491ddd7617e93238f	0	1.038839445	1.846655058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.331209915	0	0	0	0	0	1.659652073	0	0	0	0	0	0	0
202def9382fd361519721262f2af0899	0	0	0	0	0	0	0	3.754887502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.798024636	0	0	0	0	2.903323981	0	0	0	0	0	0	0	0	0	0	0
97aa93185f40b1a9d74bc287de040bf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.272428545	0	0	1.20134853	1.282781017	0	0	0	0	0	0	0	0	0	0	0	0
b58250c696eff049b3df885bb8409995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.842536923	1.659652073	0	0	2.245752587	0	0	0	0
27bfa5f0a50981dc55e3f09e61f8600c	0	0	0	0	0	3.162844275	2.617235001	0	0	0	0	0	0	0	2.461055971	0	0	0	6.497047355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a5532be61ca11a1f87188d02ef5ff36	2.333072238	0	3.713444525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.150358501	2.811166536	0	0	0	0	0	0	0	0	0	0	0
7fd7e847b6c75e61d01123aa20b33d01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.352508668	2.439356049	3.250246693	0	3.454594366	0	0	0	0	0	0	0	0	0	0	0	0	0
02b0a34ad4a5bbd6877a53e890397d44	4.680127999	0	2.413527832	0	0	0	0	0	0	0	0	0	4.101799877	0	0	4.3993524	0	0	0	0	0	4.304545284	0	0	6.295596486	4.342598939	4.471124971	4.827164617	4.844166182	3.704632217	3.071660985	2.838885129	0	0	0	0	3.743570414	0	3.168347747	0	0	0
a64bd5642bf39ecfb51e9e02f7eff80c	2.734282812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.568063976	2.306756005	3.206401401	2.405781694	0	0	1.922339908	0	0	2.125520772	0	0	2.164430016	0	0	0
4737040ddaf966fde4b39ba31a133097	0	2.38357902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.940340789	0	3.331807374	3.795498066	3.862485856	2.595839871	0	0	0	0	0	0
79be93012bb9124a636a99d02f03be92	0	2.38357902	3.227586088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.095961262	0	0	0	0	0	0	0	0	2.595839871	4.597337554	5.021654181	4.64215268	4.210260037	5.302375297	5.499775348
cedab2758a50a109c14849bd585c5870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.081502263	0	0	0	0	0	0	0	2.487258771	2.237611573	0	0	0	0	0	0	0	0	0	3.514397253	0	0	0	0	0	0
c9e23b3767d27a472e5a4c8bd6154e7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.125068078	2.020330998	0	0	0	0	0	0	0	0	0	0	0	0	2.170588298	0	0
bdd5592252db9eb526889811ed70159d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.111352109	0	0	0	0	0	0	0	0	0	3.852934396	0	4.265584552	2.817424535	0	0
c2a1ddcfdf5c7690652f330625101259	0	0	0	0	6.159560196	6.320978641	4.099368073	0	0	0	0	0	0	4.320347636	0	0	0	0	0	0	8.997549589	3.279503649	0	0	0	0	0	0	0	0	4.700439718	0	0	0	0	3.127021293	0	0	0	0	0	4.783910899
0599935d08028d2f9589f66a189ac927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.336027268	3.116618659	0	0	4.260287007	0	0	2.752005519	0	0	0
07662a853a5519acf324a0f5cd0cc8a3	2.333072238	1.753943344	0	0	0	0	0	0	0	2.832626501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.892988958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40394f3eb356d8190fe46d6476712cad	0	0	0	0	0	0	2.617235001	0	0	0	0	0	0	0	0	0	0	0	0	0	3.027042674	4.530479862	4.509174641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28e69af1739c49808e4f6b96e59c2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.332371941	0	0	3.409957631	2.170588298	0	0
a5816e01402bb19d1ef38e6462eb0547	4.199022143	3.021191152	3.835093683	0	0	2.224031203	0	0	0	0	0	0	3.537472499	0	0	0	4.590863493	0	0	0	0	0	0	0	3.074261347	0	0	3.815240669	3.914412008	3.386576111	0	0	0	0	0	0	0	0	2.837192744	0	0	3.99785007
bb2586c6a3fabed512b1465f629ec895	0	0	0	0	0	0	2.780185296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.130396637	0	0	0	0	2.791092981	0	0	0	1.651111231	0	0	0	1.746108087	0	0	0	0	0	0
95350403c043ddf9ac4d1218fc3a83df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.864734062	1.702053103	1.690904075	0	0
bbfda6d15a06993bed18cefb9d1ec868	4.91069237	0	6.296660748	5.548263754	0	0	0	0	0	0	0	7.506789008	10.40592348	4.881035789	5.959055181	7.430570594	6.482380293	11.7585708	4.762550314	8.302935039	0	5.466499236	6.153707975	10.75079126	3.585670074	3.644131886	0	2.738726508	6.844571355	4.356835769	0	0	0	0	3.012056901	6.064509401	4.597337554	0	0	0	0	0
a7a3271353ebb87e121baf5108f23b35	0	2.708521574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.922339908	0	0	1.593670948	0	0	0	0	0	0
399a3348ee68938fff3a3b7d3af5579f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.043875692	0	0	0	0	0	0	3.64504327	0	0	0	4.181209931	2.65168682	3.353241731	0	0	5.36328942
83431d8bc169d33beeb2a355f71c6127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.542028705	0	0	4.208466122	0	3.381019759	0	0	0	0	0	0
b85e3624fb7a412ec69a177ebbc02340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.162673333	1.856024503	2.15517652	1.847632307	0	0	0	0	0	0	0	0	0	0	0	0	0
971c3d4a7443195c7cd68704acf37509	0	0	0	0	0	0	0	0	0	0	0	0	0	1.673457387	0	1.43875273	0	0	0	0	3.027042674	0	0	0	0	0	0	0	0	1.443442459	0	0	0	0	0	0	0	0	0	0	0	0
ac45a38efedb133f41a1ba7fa5c7037b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91753784	2.325937511	0	0	0	3.674982613	0	0	0	0	0	0
1e6f2e880449dfe64467de1b5bae29e0	3.11664209	0	2.877228811	0	6.22898816	0	0	0	0	3.163628879	4.250835139	7.633032972	0	0	2.249494901	0	0	0	0	0	3.935718218	0	0	0	0	0	0	0	2.631844801	0	0	0	2.374499747	0	0	0	0	0	0	0	0	0
7b8a5e5e9c569378d1be8ca4524b9141	4.948923847	4.499448664	4.842859901	5.948312643	0	0	8.265270207	7.312882955	10.47149591	8.53239112	10.48574878	10.42980254	3.261560462	0	5.548837098	4.616144748	2.065565998	3.768624942	0	3.896164189	0	4.279876905	0	5.411951308	0	0	0	0.990536158	0	0	2.233797185	1.979490397	0	3.141316014	2.562605013	5.298112288	0	0	0	0	0	0
f5efbdb9cccf9592b310c120813109a8	0	0	1.288408834	0	3.532651998	0	0	0	0	0	0	0	0	0	0	2.512195519	0	0	2.913788955	0	0	0	0	0	0	2.530549083	3.036545563	1.572330198	2.087076792	0	0	0	0	0	0	0	0	0	0	0	0	0
d6a4a672bae1d2c1eda53a226cdc21d6	4.724882969	0	5.267056802	5.948312643	0	0	7.774139266	0	0	0	5.784372961	0	9.090679458	0	6.027094173	6.161346357	6.085458975	9.595584007	0	0	0	6.551474796	7.343509193	10.94904606	0	3.921891996	0	0	5.518355987	4.545719824	0	0	0	0	0	5.76769007	0	0	0	0	0	0
bd41a04b0c9222c9b6d39304d44ef15d	3.363055557	3.316707767	4.482219688	3.716939627	0	0	4.246032164	10.33985	0	3.512263278	0	0	4.687059556	0	5.571798916	4.689720042	6.260535044	5.479877694	0	6.230242871	0	0	11.98870707	6.651946649	2.196390499	3.014068369	2.785591668	1.985780854	4.033682976	3.12740333	3.422532036	3.70506498	8.890768457	5.467871843	3.823008332	3.674982613	4.160084164	3.047105899	0	5.257360824	3.865390386	13.95527879
