"bin.id.strict"	"bin.id.united"	"bin.id.new"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"Confidence"	"ASVs"
"e0740c04f39504ea84aeb2c3ebb4e8aa"	825	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured"	"s__metagenome"	0.829167303	"ASV665"
"33117d859c9f8b7e3b104dd6c856c1af"	826	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.99321861	"ASV2387"
"1fe9da2cec0d632bfc21b869b5a7d562"	827	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Patulibacter"	"s__Patulibacter_minatonensis"	0.735364109	"ASV248"
"73c5bbfce46aac8ca043ba07ac2a74af"	828	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Parviterribacter"	"s__uncultured_bacterium"	0.943041829	"ASV1278"
"908c55d3f614fa5044c62c71ae2c576f"	829	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.741444369	"ASV1265"
"ed8d5beb11ea5163b42487c2e0fcf736"	830	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.84430327	"ASV2583"
"80cbe766c9ce1875c54a5c84656bbac0"	831	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.996725568	"ASV2383"
"d8cdebbcae85529f4d64d18028f0942c"	832	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.860269346	"ASV1087"
"d198f813852ff2a51a8c7d4e5c9e43af"	833	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"	NA	0.894357953	"ASV759"
"0aa777361c478687613d7369817efbc7"	834	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.983618184	"ASV1020"
"04f805a1596bd4553367ef1890075363"	835	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.998936481	"ASV1051"
"3f21c06e1c6ad60f8ca121083744b549"	836	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.999674494	"ASV1230"
"4528294458a713cafa6eb1a2151d4951"	837	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.999601188	"ASV1242"
"7e58f12bff917da3eedfe2fe9e1f707e"	838	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.9997075	"ASV376"
"83cf390321d22e5aa5106c9e64335db5"	839	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.894251071	"ASV1119"
"b70ed02530564aa9362b30e3cf59d80c"	840	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.997981429	"ASV1383"
"003014fca1c8c655d7c6946a56da2ea9"	841	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.956747338	"ASV1347"
"784c7e479d4ca95e3be3c3b3f9626e79"	842	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	"s__uncultured_actinobacterium"	0.91196419	"ASV1521"
"5e9673a1fced77798691f2df79b71c28"	843	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.74036169	"ASV1977"
"4076cf2d4b4ea9f2d39932187cc5707f"	844	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.91185908	"ASV1449"
"732dcf5fdb521b050f75f89a7051f216"	845	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.710628042	"ASV1263"
"b2cd4989a45661801fd5d1014ae0efb4"	846	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.999669978	"ASV731"
"f2dc7283d2e1d95c9be909c01f9c6024"	847	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.999505321	"ASV1322"
"4becf406bde6a09548d0ec9bd55e10eb"	848	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.876913502	"ASV347"
"00836772b782620d496d060a298fc7eb"	849	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.896994648	"ASV250"
"4bc9b09e095930504374af6be20e15cf"	850	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.911863077	"ASV399"
"eaba8def716bd8e4d50b94dd65011642"	851	2793	"34"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.848205616	"ASV489"
"3ebce06ddcc23cf1987ee2a14729d49d"	852	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA	0.999508528	"ASV622"
"185cde2614158451355869126c7ae537"	853	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	NA	0.899012261	"ASV1329"
"73fbd4621ec8f80a09dcf9896ead4144"	854	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	NA	0.939553909	"ASV1724"
"87f416af5d06252532ea251dea6c9e43"	855	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"s__uncultured_bacterium"	0.796745351	"ASV511"
"ba561bc8a5ed8e6b8b3ab2872909d840"	856	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"s__uncultured_bacterium"	0.736877982	"ASV2055"
"af957e3ecec3685a94cd53edf634a89a"	857	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"s__uncultured_bacterium"	0.765370958	"ASV1752"
"b5a6905a73e144edc290dff1178f35b4"	858	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.957038428	"ASV842"
"29e49f21e2c25544dd4bf13a5dafc564"	859	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.971013791	"ASV1754"
"1759c31c400535fa329097b0feddc2f2"	860	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.863033829	"ASV2730"
"c70ceb6e26ecaf89fd7ad9ffdee30d24"	861	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.865072466	"ASV1486"
"8a6927cf9644d741ca5ede4e93954b57"	862	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.878406951	"ASV3357"
"f5a4aaedbef0187d0f7b2998d06cbdad"	863	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.89720244	"ASV2361"
"8f75b22af997e08745ee67b7df999910"	864	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.760119479	"ASV1910"
"4676f0bffdb7f78c009cdcb1563dd6ce"	865	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"uncultured"	"uncultured"	"uncultured"	"s__uncultured_bacterium"	0.999584699	"ASV940"
"1e0c94fd92e5babeccf307d61815fb2d"	866	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"uncultured"	"uncultured"	"uncultured"	"s__uncultured_bacterium"	0.99195529	"ASV1624"
"2c64f9d9eae2340670b65b9b5e3c3c83"	867	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"uncultured"	"uncultured"	"uncultured"	"s__uncultured_bacterium"	0.99935967	"ASV2313"
"5e84e414e04371241a327e3372bdf847"	868	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"uncultured"	"uncultured"	"uncultured"	"s__uncultured_bacterium"	0.99976604	"ASV984"
"d0ed68b9df3c12cf2b5c7c349b089e8d"	869	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	"s__Gaiella_sp."	0.849339477	"ASV783"
"0e187e29aff506ba3cdccfb65586d856"	870	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.999706713	"ASV2352"
"7e6e403c28818f1ff666c2b1e9fb0a85"	871	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.99948644	"ASV1041"
"8b5dd46cdb3e5ab3a7413343e1ad3fbf"	872	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.998564694	"ASV1013"
"a73d18a2dbf1153443afb727f9dea8e4"	873	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.998636698	"ASV687"
"028185abf7062de44ff82477c7a26f35"	874	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.939018867	"ASV1590"
"9785f797857af02cc620ef78027ab3c2"	875	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.993470588	"ASV2641"
"6eb520e9996136e25f2611b79ad11618"	876	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.996527183	"ASV1380"
"0d8f9a9d747bb30acd94b9b165ab551a"	877	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.999249575	"ASV1797"
"b1654fcd0432a2fa1639365135a0590b"	878	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.994984755	"ASV934"
"cbe9f91c12e74e1a84c9a3f96a64984a"	879	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.99314022	"ASV1499"
"a1508f010b7bdf883adfb7578d4c81a0"	880	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.996721091	"ASV1225"
"7a4a5d8d44ce2f7d0a1949113753402d"	881	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.99483592	"ASV338"
"7f331be2749c7464fac9ad7283712d2d"	882	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.993650332	"ASV2376"
"45dd3cfed7638a22cafde441f6ea4c4c"	883	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.997013014	"ASV1771"
"8e5a7aae54aecb9b766d66dea95d6c35"	884	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.999171308	"ASV2790"
"9bbd5d3fdf5b9dfacec356cf22df7383"	885	2827	"35"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	"67-14"	NA	0.996447887	"ASV778"
"85e1b7ef32d8d27c3bf9202a4b90beea"	886	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.97747661	"ASV744"
"1e31b1e1cd3819911912654ce78d3143"	887	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.995982369	"ASV1046"
"e16b84e31af151ac36891fd03fd55715"	888	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA	0.996769955	"ASV103"
"998f09bbcfaf3d6b0afdb3e84836bb2b"	889	2776	"33"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacteraceae"	"s__uncultured_Rubrobacteria"	0.732651194	"ASV140"
"b7b83287485b934af6e3fb8b481c6a2d"	890	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.97849647	"ASV1287"
"7c1c3da6498f1b7bc515b9f587253030"	891	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.97244204	"ASV1421"
"0152071386cff540302d99ed3dad936d"	892	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.999762349	"ASV505"
"0d91348c66f3fd36b16e03a79393789f"	893	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.871529715	"ASV457"
"4737040ddaf966fde4b39ba31a133097"	894	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.978524858	"ASV854"
"99a10363292778dc0f0e4c3ed9548a1b"	895	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.969851498	"ASV1670"
"ff06c1a4f2c06b670ff5c7648496fb9b"	896	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.981746036	"ASV568"
"8bf04e1160828baee965d0ed44140db3"	897	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.988451483	"ASV1860"
"5601cbd99775afca40e59f2200be1af6"	898	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.994611675	"ASV821"
"915ef023256e0b7e035b6774fecdaab4"	899	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	"s__uncultured_prokaryote"	0.783114133	"ASV1468"
"7cf711bec3d603db69903848271ed777"	900	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.985047436	"ASV1185"
"496f191f1ffdfae35ad27db0602dc113"	901	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.821787655	"ASV949"
"9306d7b5c3b689f0d325eaf7703beba4"	902	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.948614012	"ASV1544"
"81fbad8a330f299c80e50c3828475803"	903	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.91355568	"ASV2746"
"ab6ddbe2150c9714dc9356caca80a5d3"	904	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.986387968	"ASV1652"
"b06b81e9b20ac7110e64bd6c130b34b4"	905	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.945346398	"ASV1873"
"5ab997da8beba40d71c26a294c247d54"	906	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.914743154	"ASV829"
"2a918b46fff71afdd0a0dc5721046a8e"	907	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.957115592	"ASV504"
"e8bf1ff999291a1d93442fda53e0157e"	908	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.964874051	"ASV1144"
"1719f7a37e8f33b7d49c813b66878d8e"	909	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	"s__metagenome"	0.858581021	"ASV1851"
"a80f4c546b4d5740570d7b456bd93ef8"	910	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.972428346	"ASV1054"
"5a4effd62e53246b98000fb6111793ba"	911	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.967809635	"ASV1121"
"853f84a13b37de1b8341407c8302fcf7"	912	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.797638086	"ASV542"
"7d85c259f03e98f5a14ad944b7d47064"	913	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA	0.999979034	"ASV510"
"9af7873a889bbea58ecfda18d0d49a96"	914	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.971300297	"ASV828"
"18012830b13e32695feae325b6732aa9"	915	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.988414171	"ASV202"
"a55e15a6153704a1b0a80a95a17a9f10"	916	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.994411474	"ASV868"
"362ae05aa5b86d7cf62e25836c96c019"	917	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"s__uncultured_Acidimicrobiia"	0.828739647	"ASV296"
"46eef92d08fa624429d5a4e158dda450"	918	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA	0.805517785	"ASV3404"
"75eb6edb192a705bbbc44efce51f0338"	919	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.827763657	"ASV1685"
"1eebdfe6c30f6765961c25256c6e93fa"	920	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA	0.999669857	"ASV1571"
"37127292caa05275e89c510a3a7cf92b"	921	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA	0.999359775	"ASV2469"
"924df21225d04464927d7db3116d06d8"	922	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.89189251	"ASV3044"
"b32f8e7dbf6439f149d1d1b15a918fd4"	923	2866	"36"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	"uncultured"	"uncultured"	NA	0.962264736	"ASV1190"
"d0e419a2e39dceafc062b99cb7ba058c"	924	2776	"33"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"uncultured"	"uncultured"	NA	0.964294826	"ASV3236"
"7fdc4fe47ef20f66e027504eecb6c339"	925	2776	"33"	"Bacteria"	"Gemmatimonadota"	"AKAU4049"	"AKAU4049"	"AKAU4049"	"AKAU4049"	NA	0.999996533	"ASV2864"
"472aea399d181c55e6be517350c24e96"	926	2776	"33"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	"uncultured"	"s__uncultured_bacterium"	0.805304131	"ASV993"
"7da609763b6fb38e3c7a1b776b45dbcf"	927	2776	"33"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	"uncultured"	"s__uncultured_bacterium"	0.993088005	"ASV3003"
"e5d1aec2db77171392831aa2ec0128c4"	928	2776	"33"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	"uncultured"	"s__uncultured_bacterium"	0.996030866	"ASV2436"
"bd90fd282d99d07e2c79800e29854833"	929	2776	"33"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	"uncultured"	"s__uncultured_bacterium"	0.83485541	"ASV3143"
"ab9efdd33ca415a2af97cf3a57a74bb7"	930	2886	"37"	"Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	"Entotheonellaceae"	"s__uncultured_bacterium"	0.847814816	"ASV2006"
"deb059bf8d740b288df2b3ada1008e89"	931	2886	"37"	"Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	"Entotheonellaceae"	"s__uncultured_bacterium"	0.992014947	"ASV1625"
"777f2a1c7cba9c6895fc35cf9ef73329"	932	2886	"37"	"Bacteria"	"Planctomycetota"	"OM190"	"OM190"	"OM190"	"OM190"	NA	0.962103948	"ASV2909"
"71461232fe620f17e0fc755b0e28e8ac"	933	2886	"37"	"Bacteria"	"Gemmatimonadota"	"S0134_terrestrial_group"	"S0134_terrestrial_group"	"S0134_terrestrial_group"	"S0134_terrestrial_group"	NA	0.902831859	"ASV3525"
"6b2073db5b895b1db7ab7fd531c49169"	934	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"YC-ZSS-LKJ147"	"s__uncultured_bacterium"	0.757818203	"ASV2178"
"1305eb6dd4b19daf964a9192c121ef48"	935	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"Longimicrobium"	"s__Longimicrobium_terrae"	0.980738599	"ASV3177"
"77258a6652822a47316ce1bf492d6924"	936	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"YC-ZSS-LKJ147"	NA	0.925166542	"ASV1533"
"12e06ea173a5768a3d462fc5320e5db6"	937	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"YC-ZSS-LKJ147"	"s__uncultured_bacterium"	0.967022213	"ASV1947"
"265d6f0c7ba3a6b643f97ae8204158bc"	938	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"YC-ZSS-LKJ147"	NA	0.998113675	"ASV1112"
"b17ae3636321cd4e6ce1ad89448b1875"	939	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"Longimicrobium"	"s__uncultured_bacterium"	0.858697321	"ASV2733"
"4a77f6918892087e454c2ed5636ff21f"	940	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	"Longimicrobium"	"s__uncultured_bacterium"	0.86638603	"ASV2738"
"9e1380f682f6e4bc9c150a1fea7ac742"	941	2886	"37"	"Bacteria"	"Gemmatimonadota"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"	"BD2-11_terrestrial_group"	NA	0.99995285	"ASV3387"
"dd16bf9c196a9068786aed5dc8ff5547"	942	2886	"37"	"Bacteria"	"Myxococcota"	"bacteriap25"	"bacteriap25"	"bacteriap25"	"bacteriap25"	"s__metagenome"	0.993917621	"ASV2279"
"b16f7dc9c2985deac3b6ad6aab9d5095"	943	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA	0.999778275	"ASV2840"
"23f32e4826e6f0bec8ab20d5432dbf97"	944	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Roseisolibacter"	"s__Roseisolibacter_agri"	0.986588158	"ASV2575"
"f89a58b09981618525b5299fd3eeaf0a"	945	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA	0.991030971	"ASV2064"
"60ca3f9e3def40abbc2745d986c27404"	946	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA	0.999238433	"ASV6457"
"066cf04307a5be39cba652a7a6f25900"	947	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	NA	0.995954339	"ASV1535"
"6d40b39808dc3d9b67a95157e055841e"	948	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA	0.999935542	"ASV2992"
"a7a3271353ebb87e121baf5108f23b35"	949	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"uncultured"	NA	0.942298072	"ASV2925"
"7d8b7347c375fb3a90ab58c43a4dce7e"	950	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"uncultured"	NA	0.984463845	"ASV2865"
"1611a3b520914b0a25170043ea9105a5"	951	2886	"37"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"uncultured"	NA	0.999268612	"ASV507"
